GSEA_RSbp_NAME	GSEA_RSbp_ES	GSEA_RSbp_NOM.p.val	GSEA_SCbp_NAME	GSEA_SCbp_ES	GSEA_SCbp_NOM.p.val	GSEA_SCIIbp_NAME	GSEA_SCIIbp_ES	GSEA_SCIIbp_NOM.p.val
GO_FEMALE_GAMETE_GENERATION	0.46427557	0.036842104	GO_HEART_PROCESS	0.39937168	0.04809619	GO_MYELOID_LEUKOCYTE_DIFFERENTIATION	0.46989408	0.01503006
GO_BONE_GROWTH	0.57556057	0.03686088	GO_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.56071955	0.048368953	GO_ENDOTHELIUM_DEVELOPMENT	0.49351773	0.015197569
GO_T_CELL_PROLIFERATION	0.46348947	0.037076272	GO_DICARBOXYLIC_ACID_TRANSPORT	0.46498978	0.048403706	GO_RESPONSE_TO_CHEMOKINE	0.59250116	0.015300547
GO_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM	0.60223985	0.037484884	GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	0.506404	0.048565123	GO_BODY_FLUID_SECRETION	0.5269698	0.015432099
GO_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE	0.6566185	0.03761349	GO_PROTEIN_HOMOTRIMERIZATION	0.5507703	0.048611112	GO_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	0.6174125	0.015521064
GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	0.48088086	0.03767492	GO_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	0.46759614	0.04883227	GO_NEGATIVE_REGULATION_OF_CHEMOTAXIS	0.5866514	0.015873017
GO_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	0.593671	0.03775883	GO_MUSCLE_CELL_DIFFERENTIATION	0.37274992	0.049	GO_REGULATION_OF_PEPTIDASE_ACTIVITY	0.43650162	0.016
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	0.5337142	0.037777778	GO_BONE_MORPHOGENESIS	0.4410832	0.049433574	GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	0.39935958	0.016
GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	0.43615168	0.038183693	GO_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS	0.59033406	0.049586777	GO_SKIN_DEVELOPMENT	0.4544062	0.016032064
GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER	0.55801296	0.0382387	NA	NA	NA	GO_KETONE_BIOSYNTHETIC_PROCESS	0.5788147	0.01618123
GO_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	0.48081696	0.03837953	NA	NA	NA	GO_POSITIVE_REGULATION_OF_COAGULATION	0.6602562	0.016260162
GO_SULFUR_COMPOUND_CATABOLIC_PROCESS	0.54561406	0.03876853	NA	NA	NA	GO_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	0.53854215	0.016410256
GO_NEURON_PROJECTION_ORGANIZATION	0.47947457	0.03891892	NA	NA	NA	GO_PHOTOTRANSDUCTION_VISIBLE_LIGHT	0.6378195	0.01655629
GO_DENDRITIC_SPINE_DEVELOPMENT	0.47038117	0.0393617	NA	NA	NA	GO_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS	0.640018	0.016703786
GO_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	0.445124	0.03941909	NA	NA	NA	GO_POSITIVE_REGULATION_OF_ATP_METABOLIC_PROCESS	0.56506675	0.016967127
GO_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION	0.44178194	0.039918117	NA	NA	NA	GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	0.43521577	0.017
GO_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	0.6030579	0.04	NA	NA	NA	GO_REGULATION_OF_HEMOPOIESIS	0.42205426	0.017
GO_REGULATION_OF_DEFENSE_RESPONSE	0.38294092	0.04	NA	NA	NA	GO_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	0.4682431	0.017068272
GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	0.38276517	0.04	NA	NA	NA	GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION	0.48441452	0.017085427
GO_DEPHOSPHORYLATION	0.39425647	0.04004004	NA	NA	NA	GO_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	0.51231754	0.017223911
GO_ADULT_LOCOMOTORY_BEHAVIOR	0.51514626	0.040044494	NA	NA	NA	GO_BONE_MORPHOGENESIS	0.50361603	0.017258883
GO_SYNAPSE_MATURATION	0.62756866	0.040150564	NA	NA	NA	GO_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	0.527344	0.01734694
GO_PEPTIDE_HORMONE_PROCESSING	0.6084796	0.040302265	NA	NA	NA	GO_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	0.6567607	0.017441861
GO_BILE_ACID_BIOSYNTHETIC_PROCESS	0.6135657	0.040342297	NA	NA	NA	GO_SODIUM_ION_HOMEOSTASIS	0.61194795	0.017524645
GO_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	0.496324	0.0404814	NA	NA	NA	GO_RESPONSE_TO_COLD	0.5721564	0.017763846
GO_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	0.49439725	0.04052574	NA	NA	NA	GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	0.5438756	0.01793249
GO_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	0.43058702	0.040816326	NA	NA	NA	GO_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	0.43706197	0.018
GO_BICARBONATE_TRANSPORT	0.62749887	0.040841583	NA	NA	NA	GO_NEGATIVE_REGULATION_OF_LOCOMOTION	0.43336025	0.018
GO_ORGAN_GROWTH	0.44265997	0.04127967	NA	NA	NA	GO_REGULATION_OF_METAL_ION_TRANSPORT	0.4317316	0.018
GO_REGULATION_OF_DEPHOSPHORYLATION	0.42649403	0.04154002	NA	NA	NA	GO_MUSCLE_ORGAN_DEVELOPMENT	0.42333856	0.018
GO_LAMELLIPODIUM_ORGANIZATION	0.4975996	0.041666668	NA	NA	NA	GO_MUSCLE_SYSTEM_PROCESS	0.42235544	0.018
GO_CHONDROCYTE_DIFFERENTIATION	0.47291312	0.04175589	NA	NA	NA	GO_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	0.42037317	0.018
GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	0.47463736	0.041845493	NA	NA	NA	GO_MUSCLE_TISSUE_DEVELOPMENT	0.4171043	0.018
GO_CELLULAR_KETONE_METABOLIC_PROCESS	0.4291166	0.041879468	NA	NA	NA	GO_CELLULAR_BIOGENIC_AMINE_METABOLIC_PROCESS	0.5852055	0.018008474
GO_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	0.48659286	0.04189636	NA	NA	NA	GO_REGULATION_OF_HEART_MORPHOGENESIS	0.6189941	0.018058691
GO_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	0.55371416	0.042007003	NA	NA	NA	GO_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	0.49543142	0.018108651
GO_SODIUM_ION_HOMEOSTASIS	0.5850522	0.042168673	NA	NA	NA	GO_LIPID_OXIDATION	0.48470718	0.01816347
GO_KETONE_BIOSYNTHETIC_PROCESS	0.5673338	0.04225352	NA	NA	NA	GO_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION	0.49605513	0.018200202
GO_REGULATION_OF_SYNAPSE_ASSEMBLY	0.5031348	0.042345278	NA	NA	NA	GO_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	0.5948885	0.01835853
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	0.5572597	0.04265403	NA	NA	NA	GO_AMINE_TRANSPORT	0.558205	0.01871102
GO_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	0.6093056	0.042959426	NA	NA	NA	GO_T_CELL_MIGRATION	0.56802106	0.018907564
GO_TISSUE_MORPHOGENESIS	0.38278413	0.043	NA	NA	NA	GO_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	0.44174787	0.019
GO_ACTIN_FILAMENT_DEPOLYMERIZATION	0.5337875	0.043181818	NA	NA	NA	GO_MONOSACCHARIDE_METABOLIC_PROCESS	0.43313143	0.019
GO_CARDIAC_CHAMBER_DEVELOPMENT	0.44356638	0.04329897	NA	NA	NA	GO_RENAL_SYSTEM_DEVELOPMENT	0.43535325	0.019
GO_MUSCLE_CELL_DEVELOPMENT	0.4517825	0.043343652	NA	NA	NA	GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	0.48155662	0.019076305
GO_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	0.4394078	0.043343652	NA	NA	NA	GO_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	0.4594162	0.019095477
GO_CARDIAC_VENTRICLE_MORPHOGENESIS	0.5236143	0.043628015	NA	NA	NA	GO_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	0.48127508	0.019114688
GO_ACTION_POTENTIAL	0.4746135	0.043944266	NA	NA	NA	GO_EPIDERMAL_CELL_DIFFERENTIATION	0.4714439	0.019114688
GO_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	0.39072886	0.044044044	NA	NA	NA	GO_CELL_CELL_JUNCTION_ASSEMBLY	0.47709444	0.019191919
GO_CELLULAR_RESPONSE_TO_AMYLOID_BETA	0.6066006	0.044063646	NA	NA	NA	GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	0.59864	0.019522777
GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.40604335	0.044176705	NA	NA	NA	GO_CARBOHYDRATE_PHOSPHORYLATION	0.62244743	0.019758508
GO_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	0.6340749	0.045045044	NA	NA	NA	GO_OVULATION_CYCLE	0.5575205	0.01997897
GO_RESPONSE_TO_PEPTIDE	0.38766822	0.045045044	NA	NA	NA	GO_RESPONSE_TO_KETONE	0.4498651	0.02002002
GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	0.6545156	0.04505632	NA	NA	NA	GO_GLUCOSE_METABOLIC_PROCESS	0.4483661	0.02002002
GO_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	0.43362445	0.045081966	NA	NA	NA	GO_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	0.44144356	0.02002002
GO_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	0.50950825	0.04519774	NA	NA	NA	GO_CELL_JUNCTION_ASSEMBLY	0.43410474	0.02002002
GO_ORGANIC_ACID_TRANSPORT	0.4162754	0.045592707	NA	NA	NA	GO_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.5531505	0.020042194
GO_CELLULAR_RESPONSE_TO_PEPTIDE	0.39802808	0.046138417	NA	NA	NA	GO_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	0.49009573	0.02016129
GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	0.5010672	0.046255507	NA	NA	NA	GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	0.5773438	0.020169852
GO_SCHWANN_CELL_DEVELOPMENT	0.5834954	0.046599496	NA	NA	NA	GO_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	0.48869586	0.02020202
GO_REGULATION_OF_VASOCONSTRICTION	0.5802073	0.046728972	NA	NA	NA	GO_REGULATION_OF_GLUCAN_BIOSYNTHETIC_PROCESS	0.6517582	0.020547945
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	0.44483033	0.046728972	NA	NA	NA	GO_RESPONSE_TO_ATP	0.65943897	0.0206659
GO_REGULATION_OF_BIOMINERALIZATION	0.51523924	0.046770602	NA	NA	NA	GO_CELL_MATURATION	0.4586065	0.021
GO_MUSCLE_FILAMENT_SLIDING	0.63020164	0.04677623	NA	NA	NA	GO_REGULATION_OF_HORMONE_SECRETION	0.44572386	0.021
GO_INTERLEUKIN_1_BETA_PRODUCTION	0.54041916	0.04750869	NA	NA	NA	GO_LIPID_MODIFICATION	0.4400172	0.021
GO_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	0.4359769	0.047916666	NA	NA	NA	GO_EPIDERMIS_DEVELOPMENT	0.43789896	0.021
GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	0.6020361	0.04797048	NA	NA	NA	GO_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	0.45209712	0.021042084
GO_IMPORT_INTO_CELL	0.38343045	0.048	NA	NA	NA	GO_ALCOHOL_BIOSYNTHETIC_PROCESS	0.45917335	0.021105528
GO_POSITIVE_REGULATION_OF_CELL_DEATH	0.37879077	0.04804805	NA	NA	NA	GO_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	0.5663329	0.021208908
GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	0.4461136	0.048117153	NA	NA	NA	GO_NEPHRON_EPITHELIUM_DEVELOPMENT	0.50530416	0.021319797
GO_LONG_TERM_SYNAPTIC_POTENTIATION	0.4969863	0.04819277	NA	NA	NA	GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	0.51805043	0.021428572
GO_NEGATIVE_REGULATION_OF_CHEMOTAXIS	0.5408256	0.0485782	NA	NA	NA	GO_POSITIVE_REGULATION_OF_OSSIFICATION	0.52356863	0.02149437
GO_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	0.49499434	0.049073063	NA	NA	NA	GO_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	0.5390979	0.021582734
GO_RETINA_HOMEOSTASIS	0.5275075	0.049217	NA	NA	NA	GO_RENAL_TUBULE_DEVELOPMENT	0.50815177	0.021604938
GO_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	0.599173	0.049278848	NA	NA	NA	GO_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	0.5256185	0.021761658
GO_LONG_TERM_SYNAPTIC_DEPRESSION	0.6133722	0.049338147	NA	NA	NA	GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	0.45397425	0.022044089
GO_CAMERA_TYPE_EYE_MORPHOGENESIS	0.47980422	0.04962244	NA	NA	NA	GO_POSITIVE_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	0.5471627	0.02208202
GO_GLIAL_CELL_DIFFERENTIATION	0.43715906	0.049638055	NA	NA	NA	GO_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	0.4984619	0.022222223
GO_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	0.540071	0.049830124	NA	NA	NA	GO_REGULATION_OF_PLATELET_ACTIVATION	0.6432213	0.022727273
GO_FIBROBLAST_PROLIFERATION	0.48845077	0.049837485	NA	NA	NA	GO_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	0.6493602	0.022909507
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_CELL_CELL_ADHESION	0.43154255	0.023
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	0.4571888	0.023069208
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.46241862	0.023115577
NA	NA	NA	NA	NA	NA	GO_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	0.5611305	0.023206752
NA	NA	NA	NA	NA	NA	GO_SPROUTING_ANGIOGENESIS	0.4974469	0.023326572
NA	NA	NA	NA	NA	NA	GO_ANTIMICROBIAL_HUMORAL_RESPONSE	0.59705365	0.023504274
NA	NA	NA	NA	NA	NA	GO_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	0.64546645	0.023584906
NA	NA	NA	NA	NA	NA	GO_ANTIBIOTIC_METABOLIC_PROCESS	0.4998722	0.023662552
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	0.5021287	0.023834197
NA	NA	NA	NA	NA	NA	GO_ERK1_AND_ERK2_CASCADE	0.43750748	0.024
NA	NA	NA	NA	NA	NA	GO_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	0.41773343	0.024
NA	NA	NA	NA	NA	NA	GO_CELLULAR_RESPONSE_TO_PEPTIDE	0.41365233	0.024
NA	NA	NA	NA	NA	NA	GO_MUSCLE_CELL_DEVELOPMENT	0.45897007	0.024024025
NA	NA	NA	NA	NA	NA	GO_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE	0.44645637	0.024024025
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	0.45813197	0.024048096
NA	NA	NA	NA	NA	NA	GO_CALCIUM_MEDIATED_SIGNALING	0.4570802	0.024048096
NA	NA	NA	NA	NA	NA	GO_RECEPTOR_METABOLIC_PROCESS	0.44506595	0.024048096
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	0.45964992	0.024072217
NA	NA	NA	NA	NA	NA	GO_RESPONSE_TO_MUSCLE_ACTIVITY	0.6167829	0.02408257
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_OSSIFICATION	0.45766464	0.024096385
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY	0.60017335	0.024229076
NA	NA	NA	NA	NA	NA	GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	0.5818399	0.024416136
NA	NA	NA	NA	NA	NA	GO_NEUROINFLAMMATORY_RESPONSE	0.55386066	0.024494143
NA	NA	NA	NA	NA	NA	GO_RESPONSE_TO_FATTY_ACID	0.5244688	0.024514811
NA	NA	NA	NA	NA	NA	GO_BONE_MINERALIZATION	0.5021303	0.024514811
NA	NA	NA	NA	NA	NA	GO_ASSOCIATIVE_LEARNING	0.52026665	0.024615385
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION	0.65733045	0.024618993
NA	NA	NA	NA	NA	NA	GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	0.53172845	0.024896266
NA	NA	NA	NA	NA	NA	GO_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	0.62810224	0.024971623
NA	NA	NA	NA	NA	NA	GO_L_AMINO_ACID_TRANSPORT	0.53214633	0.024973985
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_T_CELL_MIGRATION	0.5818913	0.025
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	0.40720677	0.025
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	0.4617259	0.025025025
NA	NA	NA	NA	NA	NA	GO_RESPONSE_TO_AMMONIUM_ION	0.4599455	0.025025025
NA	NA	NA	NA	NA	NA	GO_NEGATIVE_REGULATION_OF_BINDING	0.46165004	0.0250501
NA	NA	NA	NA	NA	NA	GO_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	0.4573278	0.025075225
NA	NA	NA	NA	NA	NA	GO_EYE_MORPHOGENESIS	0.47006056	0.025176235
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_POSITIVE_CHEMOTAXIS	0.63438594	0.025258323
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_BONE_MINERALIZATION	0.5458952	0.025263159
NA	NA	NA	NA	NA	NA	GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	0.59005594	0.025330396
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_STEROL_TRANSPORT	0.6165326	0.025498891
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	0.60737646	0.025755879
NA	NA	NA	NA	NA	NA	GO_PHOTORECEPTOR_CELL_DEVELOPMENT	0.57774925	0.02586207
NA	NA	NA	NA	NA	NA	GO_DENDRITE_DEVELOPMENT	0.43120626	0.026
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_BINDING	0.41589558	0.026
NA	NA	NA	NA	NA	NA	GO_SKELETAL_SYSTEM_DEVELOPMENT	0.40578952	0.026
NA	NA	NA	NA	NA	NA	GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	0.6376865	0.0260181
NA	NA	NA	NA	NA	NA	GO_INTERLEUKIN_1_PRODUCTION	0.5418545	0.026068822
NA	NA	NA	NA	NA	NA	GO_LABYRINTHINE_LAYER_BLOOD_VESSEL_DEVELOPMENT	0.6339164	0.026285714
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_SYNAPSE_ASSEMBLY	0.50770617	0.026476579
NA	NA	NA	NA	NA	NA	GO_CYTOKINE_METABOLIC_PROCESS	0.5092684	0.026476579
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	0.5088446	0.026557712
NA	NA	NA	NA	NA	NA	GO_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS	0.5436416	0.026595745
NA	NA	NA	NA	NA	NA	GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	0.521799	0.026776519
NA	NA	NA	NA	NA	NA	GO_DETECTION_OF_STIMULUS	0.4416098	0.027
NA	NA	NA	NA	NA	NA	GO_ANION_TRANSMEMBRANE_TRANSPORT	0.4314198	0.027
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT	0.4167998	0.027
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_MAPK_CASCADE	0.40798694	0.027
NA	NA	NA	NA	NA	NA	GO_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	0.45357162	0.027027028
NA	NA	NA	NA	NA	NA	GO_NEURON_PROJECTION_EXTENSION	0.44958994	0.027108435
NA	NA	NA	NA	NA	NA	GO_PEPTIDE_HORMONE_PROCESSING	0.6252987	0.027149322
NA	NA	NA	NA	NA	NA	GO_FOREBRAIN_NEURON_DIFFERENTIATION	0.5658088	0.02768903
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	0.55007344	0.02768903
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_CELL_SUBSTRATE_ADHESION	0.44770843	0.028
NA	NA	NA	NA	NA	NA	GO_NEUROTRANSMITTER_TRANSPORT	0.44376564	0.028
NA	NA	NA	NA	NA	NA	GO_NEGATIVE_REGULATION_OF_CELL_MOTILITY	0.42876786	0.028
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_CELLULAR_COMPONENT_SIZE	0.41614586	0.028
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_CELL_MORPHOGENESIS	0.4035413	0.028
NA	NA	NA	NA	NA	NA	GO_DEVELOPMENTAL_MATURATION	0.4349289	0.028028028
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	0.45677575	0.028056113
NA	NA	NA	NA	NA	NA	GO_SODIUM_ION_TRANSPORT	0.45062673	0.028056113
NA	NA	NA	NA	NA	NA	GO_RETINOL_METABOLIC_PROCESS	0.6036221	0.028153153
NA	NA	NA	NA	NA	NA	GO_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	0.59203357	0.028508771
NA	NA	NA	NA	NA	NA	GO_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS	0.50201243	0.028542304
NA	NA	NA	NA	NA	NA	GO_PLATELET_AGGREGATION	0.5304885	0.028632026
NA	NA	NA	NA	NA	NA	GO_PURINE_NUCLEOSIDE_BIOSYNTHETIC_PROCESS	0.6487393	0.028669724
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	0.60691905	0.028761063
NA	NA	NA	NA	NA	NA	GO_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	0.57954246	0.028792912
NA	NA	NA	NA	NA	NA	GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	0.5751122	0.028969957
NA	NA	NA	NA	NA	NA	GO_GLIOGENESIS	0.4347907	0.029
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	0.4128381	0.029
NA	NA	NA	NA	NA	NA	GO_PROTEIN_KINASE_B_SIGNALING	0.43805748	0.029029028
NA	NA	NA	NA	NA	NA	GO_CEREBELLAR_CORTEX_FORMATION	0.6514051	0.029103609
NA	NA	NA	NA	NA	NA	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	0.47012815	0.029116467
NA	NA	NA	NA	NA	NA	GO_NEGATIVE_REGULATION_OF_ANION_TRANSPORT	0.65236366	0.02913753
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_BIOMINERALIZATION	0.573172	0.029157666
NA	NA	NA	NA	NA	NA	GO_ACTION_POTENTIAL	0.48628002	0.02926337
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	0.6130375	0.029279279
NA	NA	NA	NA	NA	NA	GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	0.5042984	0.029561672
NA	NA	NA	NA	NA	NA	GO_RESPONSE_TO_LEAD_ION	0.64036614	0.029620852
NA	NA	NA	NA	NA	NA	GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.43777385	0.03
NA	NA	NA	NA	NA	NA	GO_WALKING_BEHAVIOR	0.62483513	0.030057803
NA	NA	NA	NA	NA	NA	GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	0.4537271	0.03006012
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	0.528496	0.030114226
NA	NA	NA	NA	NA	NA	GO_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION	0.57394636	0.030139936
NA	NA	NA	NA	NA	NA	GO_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	0.5267795	0.030271398
